"FID","tile","lat","lon"
18697,"20MND",-1.40099344039,-62.5066792019
18698,"20MNE",-0.496672317573,-62.5068072923
18699,"20MNS",-7.73350485776,-62.5023286469
18700,"20MNT",-6.82878506008,-62.5033252154
18701,"20MNU",-5.92457397741,-62.5041947411
18702,"20MNV",-5.01979055899,-62.5049393564
18703,"20MPA",-4.11391136612,-61.6045527513
18704,"20MPB",-3.20986079624,-61.6059522268
18705,"20MPC",-2.30525106478,-61.6070051809
18706,"20MPD",-1.40062945868,-61.6077119707
18707,"20MPE",-0.496543301732,-61.6080733534
18708,"20MPS",-7.73148426009,-61.5954377833
18709,"20MPT",-6.82700315417,-61.5982493842
18710,"20MPU",-5.92302976411,-61.6007025666
18711,"20MPV",-5.01848344206,-61.6028033433
18712,"20MQA",-4.11182267538,-60.7044352846
18713,"20MQB",-3.20823215819,-60.7067359239
18714,"20MQC",-2.3040819821,-60.7084669102
18715,"20MQD",-1.39991937738,-60.7096288271
18716,"20MQE",-0.49629161027,-60.7102229175
18717,"20MQS",-7.72754235799,-60.6894510243
18718,"20MQT",-6.82352690125,-60.6940730432
18719,"20MQU",-5.92001721332,-60.6981058713
18720,"20MQV",-5.01593343058,-60.7015593858
18721,"20MRA",-4.10871601143,-59.8043512483
18722,"20MRB",-3.20580976051,-59.8075507511
18723,"20MRC",-2.30234311504,-59.8099580428
18724,"20MRD",-1.39886321626,-59.8115739294
18725,"20MRE",-0.495917248582,-59.8124001375
18726,"20MRS",-7.72167932054,-59.7835128503
18727,"20MRT",-6.8183564416,-59.7899405829
18728,"20MRU",-5.91553643836,-59.7955489737
18729,"20MRV",-5.0121406136,-59.8003517446
18730,"20NKF",0.407905812603,-65.2022861297
18731,"20NKG",1.31213095708,-65.2028047408
18732,"20NKH",2.21580663827,-65.2038684509
18733,"20NKJ",3.12001285471,-65.2054798489
18734,"20NKK",4.02420234196,-65.2076404467
18735,"20NKL",4.92782789044,-65.210351123
18736,"20NKM",5.83196947891,-65.2136184922
18737,"20NKN",6.73607992475,-65.2174451552
18738,"20NKP",7.63961213979,-65.221833085
18739,"20NLF",0.408102935902,-64.3038641782
18740,"20NLG",1.31276514999,-64.304171419
18741,"20NLH",2.21687793947,-64.3048015928
18742,"20NLJ",3.12152203222,-64.305756234
18743,"20NLK",4.02615011434,-64.3070362399
18744,"20NLL",4.93021491958,-64.3086421341
18745,"20NLM",5.83479716865,-64.3105778349
18746,"20NLN",6.73934962588,-64.3128448891
18747,"20NLP",7.64332515723,-64.3154444658
18748,"20NMF",0.408199036556,-63.4056585037
18749,"20NMG",1.31307433062,-63.4057541215
18750,"20NMH",2.21740021715,-63.4059502429
18751,"20NMJ",3.12225778467,-63.4062473438
18752,"20NMK",4.0270996896,-63.4066457048
18753,"20NML",4.93137864231,-63.4071454878
18754,"20NMM",5.83617572233,-63.4077479148
18755,"20NMN",6.74094367151,-63.4084534645
18756,"20NMP",7.64513533063,-63.4092625036
18757,"20NNF",0.408194112768,-62.5068132665
18758,"20NNG",1.31305848906,-62.5066970184
18759,"20NNH",2.21737345692,-62.5064585847
18760,"20NNJ",3.12222008509,-62.5060973846
18761,"20NNK",4.02705103448,-62.5056130781
18762,"20NNL",4.93131901366,-62.5050054673
18763,"20NNM",5.83610508598,-62.5042730675
18764,"20NNN",6.74086199329,-62.5034152969
18765,"20NNP",7.64504257905,-62.5024317084
18766,"20NPF",0.4080880809,-61.6080902085
18767,"20NPG",1.31271736092,-61.6077622374
18768,"20NPH",2.21679721092,-61.6070895427
18769,"20NPJ",3.12140830845,-61.6060704877
18770,"20NPK",4.02600333958,-61.6047041126
18771,"20NPL",4.93003504528,-61.6029898618
18772,"20NPM",5.83458408779,-61.6009235498
18773,"20NPN",6.73910323682,-61.598503529
18774,"20NPP",7.64304536195,-61.5957285467
18775,"20NQF",0.407881227836,-60.7102506274
18776,"20NQG",1.3120518635,-60.709711464
18777,"20NQH",2.21567303049,-60.7086055965
18778,"20NQJ",3.1198246365,-60.7069303358
18779,"20NQK",4.02395942519,-60.7046841117
18780,"20NQL",4.92753019147,-60.7018660078
18781,"20NQM",5.83161682416,-60.6984691506
18782,"20NQN",6.73567214425,-60.6944908359
18783,"20NQP",7.63914907167,-60.6899290131
18784,"20NRF",0.407573558073,-59.8124386734
18785,"20NRG",1.3110620175,-59.8116888529
18786,"20NRH",2.21400094978,-59.8101509141
18787,"20NRJ",3.1174691205,-59.8078211214
18788,"20NRK",4.02091935784,-59.8046972912
18789,"20NRL",4.92380454215,-59.8007781627
18790,"20NRM",5.82720340661,-59.7960541814
18791,"20NRN",6.73056885137,-59.7905215989
18792,"20NRP",7.63335387368,-59.784177577
18793,"20PKA",13.9656517344,-65.2689080849
18794,"20PKB",14.8692720165,-65.2780738179
18795,"20PKC",15.7722732952,-65.2878758715
18796,"20PKQ",8.54364606771,-65.2267930512
18797,"20PKR",9.44763466261,-65.2323288388
18798,"20PKS",10.3510310225,-65.2384436163
18799,"20PKT",11.2549150352,-65.2451525228
18800,"20PKU",12.1587398528,-65.2524606754
18801,"20PKV",13.0619588141,-65.2603725915
18802,"20PLA",13.9725323143,-64.3433341332
18803,"20PLB",14.876617062,-64.3487645239
18804,"20PLC",15.7800862598,-64.3545719643
18805,"20PLQ",8.54780445821,-64.318382952
18806,"20PLR",9.45224044154,-64.3216625934
18807,"20PLS",10.3560861638,-64.3252852721
18808,"20PLT",11.2604222856,-64.3292599626
18809,"20PLU",12.1647019272,-64.3335897036
18810,"20PLV",13.0683783979,-64.3382771778
18811,"20PMA",13.97588679,-63.4179424101
18812,"20PMB",14.8801979888,-63.4196324934
18813,"20PMC",15.783895323,-63.421439932
18814,"20PMQ",8.54983176303,-63.4101770197
18815,"20PMR",9.45448586163,-63.4111977133
18816,"20PMS",10.3585506624,-63.4123251691
18817,"20PMT",11.2631072034,-63.413562182
18818,"20PMU",12.1676085909,-63.4149096992
18819,"20PMV",13.0715081178,-63.4163685561
18820,"20PNA",13.9757149098,-62.4918791318
18821,"20PNB",14.8800145047,-62.4898244184
18822,"20PNC",15.7837001503,-62.4876270311
18823,"20PNQ",8.54972788683,-62.5013198873
18824,"20PNR",9.45437080867,-62.5000789821
18825,"20PNS",10.3584243841,-62.4987082786
18826,"20PNT",11.2629696314,-62.4972043828
18827,"20PNU",12.1674596568,-62.4955661427
18828,"20PNV",13.0713477534,-62.4937925411
18829,"20PPA",13.9720138219,-61.5659571037
18830,"20PPB",14.876063568,-61.5601603238
18831,"20PPC",15.7794975042,-61.5539610596
18832,"20PPQ",8.54749110203,-61.5925917915
18833,"20PPR",9.45189337068,-61.5890908621
18834,"20PPS",10.3557052308,-61.5852237503
18835,"20PPT",11.2600072835,-61.5809808775
18836,"20PPU",12.164252651,-61.5763590016
18837,"20PPV",13.0678946454,-61.5713552564
18838,"20PQA",13.9647936346,-60.6409885792
18839,"20PQB",14.8683559949,-60.6314596685
18840,"20PQC",15.7712989193,-60.6212692328
18841,"20PQQ",8.54312745567,-60.6847724885
18842,"20PQR",9.44706025483,-60.6790173247
18843,"20PQS",10.3504005743,-60.6726602303
18844,"20PQT",11.2542282041,-60.6656854689
18845,"20PQU",12.1579963005,-60.6580877202
18846,"20PQV",13.0611582053,-60.6498622896
18847,"20PRA",13.9540548831,-59.7161196518
18848,"20PRB",14.8568924007,-59.7028690039
18849,"20PRC",15.7591051052,-59.6886986463
18850,"20PRQ",8.53663714919,-59.7770065602
18851,"20PRR",9.43987170032,-59.7690030949
18852,"20PRS",10.3425106979,-59.7601626207
18853,"20PRT",11.2456327295,-59.7504632751
18854,"20PRU",12.1486909964,-59.7398976862
18855,"20PRV",13.0511388916,-59.7284593494
18856,"20QKD",16.6757352921,-65.2983391552
18857,"20QKE",17.5791117148,-65.3094721497
18858,"20QKF",18.4818565401,-65.3212828032
18859,"20QKG",19.385049378,-65.3338016592
18860,"20QKH",20.2881442851,-65.3470393956
18861,"20QKJ",21.1905956275,-65.3610062132
18862,"20QKK",22.0934828739,-65.3757389969
18863,"20QKL",22.9962604759,-65.3912511088
18864,"20QKM",23.8983832222,-65.4075555144
18865,"20QLD",16.6840204664,-64.3607712205
18866,"20QLE",17.587873394,-64.3673673304
18867,"20QLF",18.4910990203,-64.3743650146
18868,"20QLG",19.3947778383,-64.3817823845
18869,"20QLH",20.2983639335,-64.3896257822
18870,"20QLJ",21.2013116999,-64.3979012663
18871,"20QLK",22.104701545,-64.4066307102
18872,"20QLL",23.0079879799,-64.4158220522
18873,"20QLM",23.9106258569,-64.4254829941
18874,"20QMD",16.6880597614,-63.423369324
18875,"20QME",17.5921450155,-63.425422237
18876,"20QMF",18.4956050671,-63.427600145
18877,"20QMG",19.3995208376,-63.4299086849
18878,"20QMH",20.3033464286,-63.4323498344
18879,"20QMJ",21.2065362474,-63.4349254792
18880,"20QMK",22.1101711588,-63.4376424319
18881,"20QML",23.0137057031,-63.4405031663
18882,"20QMM",23.9165947634,-63.443510081
18883,"20QND",16.6878527906,-62.4852813806
18884,"20QNE",17.5919261403,-62.4827855578
18885,"20QNF",18.4953741806,-62.4801377756
18886,"20QNG",19.3992778102,-62.4773311786
18887,"20QNH",20.3030911282,-62.4743633646
18888,"20QNJ",21.2062685436,-62.4712320376
18889,"20QNK",22.1098908976,-62.4679289177
18890,"20QNL",23.0134127291,-62.4644509992
18891,"20QNM",23.9162889175,-62.4607953612
18892,"20QPD",16.6833961255,-61.5473435467
18893,"20QPE",17.5872131433,-61.5403024117
18894,"20QPF",18.4904025376,-61.5328326131
18895,"20QPG",19.3940447317,-61.5249148218
18896,"20QPH",20.2975938099,-61.5165422684
18897,"20QPJ",21.2005041644,-61.5077084852
18898,"20QPK",22.1038561329,-61.4983901256
18899,"20QPL",23.0071042206,-61.4885787181
18900,"20QPM",23.9097032739,-61.4782660411
18901,"20QQD",16.6747020286,-60.6103913805
18902,"20QQE",17.5780190287,-60.5988172964
18903,"20QQF",18.4807038953,-60.5865387212
18904,"20QQG",19.3838361296,-60.5735239025
18905,"20QQH",20.2868697848,-60.5597617445
18906,"20QQJ",21.1892592214,-60.5452416451
18907,"20QQK",22.092083795,-60.5299252634
18908,"20QQL",22.9947979454,-60.5137987095
18909,"20QQM",23.8968564576,-60.4968485115
18910,"20QRD",16.6617713145,-59.6735726143
18911,"20QRE",17.5643447272,-59.657478695
18912,"20QRF",18.4662793173,-59.64040545
18913,"20QRG",19.3686532119,-59.6223087818
18914,"20QRH",20.270920418,-59.6031733176
18915,"20QRJ",21.1725352569,-59.5829843785
18916,"20QRK",22.074575619,-59.561688723
18917,"20QRL",22.976495855,-59.5392671171
18918,"20QRM",23.8777506539,-59.5157009054
18919,"20RKN",24.8009304188,-65.424696339
18920,"20RKP",25.7033569435,-65.4426902685
18921,"20RKQ",26.60511804,-65.4615537058
18922,"20RKR",27.5072928174,-65.4813391677
18923,"20RKS",28.4093366041,-65.5020674931
18924,"20RKT",29.3107051222,-65.5237594107
18925,"20RKU",30.212477248,-65.5464772955
18926,"20RKV",31.1141087765,-65.5702472414
18927,"20RLN",24.8136954859,-64.4356397071
18928,"20RLP",25.7166518461,-64.4463021017
18929,"20RLQ",26.6189502848,-64.4574799283
18930,"20RLR",27.5216710038,-64.4692043349
18931,"20RLS",28.4242694842,-64.4814877044
18932,"20RLT",29.326201603,-64.4943423601
18933,"20RLU",30.2285474342,-64.507805302
18934,"20RLV",31.1307629914,-64.5218920424
18935,"20RMN",24.8199191425,-63.4466713266
18936,"20RMP",25.7231338671,-63.4499899922
18937,"20RMQ",26.6256943359,-63.4534691158
18938,"20RMR",27.5286812848,-63.4571183956
18939,"20RMS",28.4315502669,-63.4609416951
18940,"20RMT",29.3337572383,-63.4649428508
18941,"20RMU",30.2363828585,-63.4691333894
18942,"20RMV",31.1388832463,-63.4735181437
18943,"20RNN",24.8196002429,-62.4569520995
18944,"20RNP",25.7228017286,-62.4529174575
18945,"20RNQ",26.6253487705,-62.4486877408
18946,"20RNR",27.5283220758,-62.4442511604
18947,"20RNS",28.4311771976,-62.4396030207
18948,"20RNT",29.3333700847,-62.4347386543
18949,"20RNU",30.2359813669,-62.4296440524
18950,"20RNV",31.1384671578,-62.4243133372
18951,"20RPN",24.8127335305,-61.4674241617
18952,"20RPP",25.7156499591,-61.456042502
18953,"20RPQ",26.6179079004,-61.4441106568
18954,"20RPR",27.5205874727,-61.4315953782
18955,"20RPS",28.4231441464,-61.4184834508
18956,"20RPT",29.3250337866,-61.4047617254
18957,"20RPU",30.2273363766,-61.3903907066
18958,"20RPV",31.1295079156,-61.3753538414
18959,"20RQN",24.79933851,-60.4790287995
18960,"20RQP",25.7016989668,-60.4603222346
18961,"20RQQ",26.6033930611,-60.4407117682
18962,"20RQR",27.5054997653,-60.4201428134
18963,"20RQS",28.4074743887,-60.39859371
18964,"20RQT",29.3087726347,-60.3760429183
18965,"20RQU",30.2104732294,-60.3524256036
18966,"20RQV",31.1120319406,-60.3277146466
18967,"20RRN",24.7794176255,-59.4909264077
18968,"20RRP",25.6809514804,-59.4649196149
18969,"20SKA",32.0150559191,-65.59509547
18970,"20SKB",32.9163972723,-65.621096106
18971,"20SKC",33.8175891034,-65.6482819567
18972,"20SKD",34.7180881102,-65.6766862845
18973,"20SKE",35.6189725538,-65.7063974325
18974,"20SKF",36.5196991629,-65.7374568566
18975,"20SKG",37.4197251029,-65.76990696
18976,"20SKH",38.3201282312,-65.8038535209
18977,"20SKJ",39.220365708,-65.8393492809
18978,"20SLA",32.0323047091,-64.5366181666
18979,"20SLB",32.9342525129,-64.5520276595
18980,"20SLC",33.8360629732,-64.5681400257
18981,"20SLD",34.7371930937,-64.5849750431
18982,"20SLE",35.6387226336,-64.6025851438
18983,"20SLF",36.5401087272,-64.6209949819
18984,"20SLG",37.4408089637,-64.640229779
18985,"20SLH",38.3419029017,-64.6603523355
18986,"20SLJ",39.2428482483,-64.6813940234
18987,"20SMA",32.0407149449,-63.4781019738
18988,"20SMB",32.9429585304,-63.482898579
18989,"20SMC",33.8450707195,-63.4879140378
18990,"20SMD",34.7465086707,-63.4931545196
18991,"20SME",35.64835287,-63.4986363542
18992,"20SMF",36.5500606556,-63.50436723
18993,"20SMG",37.4510898208,-63.5103550115
18994,"20SMH",38.3525207564,-63.5166192635
18995,"20SMJ",39.2538114373,-63.5231697679
18996,"20SNA",32.0402839961,-62.4187406018
18997,"20SNB",32.9425124244,-62.4129091917
18998,"20SNC",33.8446091515,-62.4068117163
18999,"20SND",34.7460313277,-62.400440677
19000,"20SNE",35.6478594012,-62.3937762213
19001,"20SNF",36.5495507004,-62.3868090043
19002,"20SNG",37.4505630097,-62.3795294636
19003,"20SNH",38.3519766738,-62.3719138175
19004,"20SNJ",39.2532496578,-62.3639501706
19005,"20SPA",32.0310048173,-61.359634496
19006,"20SPB",32.9329069104,-61.3431857231
19007,"20SPC",33.83467074,-61.3259867097
19008,"20SPD",34.735753289,-61.308016346
19009,"20SPE",35.6372342017,-61.2892186716
19010,"20SPF",36.5385705826,-61.2695673769
19011,"20SPG",37.4392199893,-61.2490355444
19012,"20SPH",38.3402618503,-61.227556151
19013,"20SPJ",39.241153833,-61.2050957133
19014,"20SQA",32.012904953,-60.3018827999
19015,"20SQB",32.9141706966,-60.2748530157
19016,"20SQC",33.8152854027,-60.2465912007
19017,"20SQD",34.7157057278,-60.2170627905
19018,"20SQE",35.6165097505,-60.1861759633
19019,"20SQF",36.5171541471,-60.153887639
19020,"20SQG",37.4170960294,-60.1201537561
19021,"20SQH",38.3174130449,-60.0848643734
19022,"20SQJ",39.2175622856,-60.0479646889
19023,"20TKK",40.1198951243,-65.876448623
19024,"20TKL",41.019793848,-65.9152790521
19025,"20TKM",41.9195194127,-65.9559081936
19026,"20TLK",40.1431031693,-64.7033872049
19027,"20TLL",41.0437469894,-64.7264076018
19028,"20TLM",41.9442379761,-64.7504954626
19029,"20TLN",42.8440348552,-64.7756926254
19030,"20TLP",43.7442166766,-64.8020911917
19031,"20TLQ",44.6442422398,-64.8297432698
19032,"20TLR",45.543570797,-64.8587034668
19033,"20TLS",46.4432810597,-64.8890849892
19034,"20TLT",47.3428323169,-64.9209560497
19035,"20TMK",40.1544203125,-63.5300166205
19036,"20TML",41.0554276612,-63.5371834141
19037,"20TMM",41.9562921147,-63.5446827014
19038,"20TMN",42.8564727759,-63.5525275362
19039,"20TMP",43.7570498133,-63.5607466203
19040,"20TMQ",44.6574825113,-63.5693562115
19041,"20TMR",45.557230631,-63.5783733477
19042,"20TMS",46.4573742176,-63.5878333208
19043,"20TMT",47.357373205,-63.597757416
19044,"20TNK",40.153840391,-62.3556262552
19045,"20TNL",41.0548291102,-62.3469133867
19046,"20TNM",41.9556744225,-62.3377963072
19047,"20TNN",42.8558354129,-62.3282591479
19048,"20TNP",43.7563921948,-62.3182670181
19049,"20TNQ",44.656804025,-62.3078001542
19050,"20TNR",45.5565306401,-62.2968378438
19051,"20TNS",46.4566520153,-62.2853371876
19052,"20TNT",47.3566280537,-62.2732723093
19053,"20TPK",40.141354058,-61.1816197009
19054,"20TPL",41.0419417047,-61.1570472935
19055,"20TPM",41.9423749837,-61.1313355476
19056,"20TPN",42.8421125624,-61.1044398118
19057,"20TPP",43.7422333171,-61.0762617957
19058,"20TPQ",44.6421959737,-61.0467458942
19059,"20TPR",45.541459705,-61.0158338393
19060,"20TPS",46.4411030195,-60.9834048178
19061,"20TPT",47.3405851026,-60.9493860431
19062,"20TQK",40.1170012705,-60.009398192
19063,"20TQL",41.0168071239,-59.9690323674
19064,"20TQM",41.9164372886,-59.9267969495
19065,"20TQN",42.8153496206,-59.8826189069
19066,"20TQP",43.714620596,-59.8363371432
19067,"20TQQ",44.6137079082,-59.7878607298
19068,"20TQR",45.512069642,-59.7370944095
19069,"20TQS",46.4107814513,-59.6838402784
19070,"20TQT",47.3093011348,-59.6279793841
19071,"20ULA",50.0399849517,-65.026452052
19072,"20ULB",50.9383534449,-65.0652694967
19073,"20ULC",51.8370985093,-65.1061543856
19074,"20ULD",52.7356801354,-65.1492283899
19075,"20ULE",53.6335586689,-65.1946222502
19076,"20ULF",54.5318111791,-65.242565238
19077,"20ULG",55.4298977717,-65.2932239193
19078,"20ULU",48.2416842864,-64.9543887047
19079,"20ULV",49.1409152662,-64.9895238941
19080,"20UMA",50.0559653379,-63.6306094597
19081,"20UMB",50.9548494843,-63.6426983921
19082,"20UMC",51.8541307192,-63.655431768
19083,"20UMD",52.7532702316,-63.6688475862
19084,"20UME",53.6517296606,-63.6829866879
19085,"20UMF",54.5505885864,-63.6979206238
19086,"20UMG",55.4493087738,-63.7137014451
19087,"20UMU",48.2566880052,-63.6081681245
19088,"20UMV",49.1563985252,-63.6191093952
19089,"20UNA",50.0551463964,-62.2333337131
19090,"20UNB",50.9540041081,-62.2186371217
19091,"20UNC",51.853257857,-62.2031571156
19092,"20UND",52.7523687674,-62.1868475011
19093,"20UNE",53.6507984144,-62.1696586383
19094,"20UNF",54.549626248,-62.1515035476
19095,"20UNG",55.4483139491,-62.1323189659
19096,"20UNU",48.255919129,-62.2606158686
19097,"20UNV",49.1556050668,-62.2473144423
19098,"20UPA",50.0375153532,-60.8367822013
19099,"20UPB",50.9358041888,-60.795349923
19100,"20UPC",51.8344664302,-60.7517112398
19101,"20UPD",52.7329618824,-60.7057363392
19102,"20UPE",53.6307506941,-60.6572857398
19103,"20UPF",54.5289095435,-60.6061148065
19104,"20UPG",55.4268982826,-60.5520458437
19105,"20UPU",48.2393655689,-60.9137006332
19106,"20UPV",49.1385224652,-60.8761981817
19107,"20UQA",50.0031377814,-59.4431062718
19108,"20UQB",50.9003186631,-59.3750943523
19109,"20UQC",51.7978290024,-59.3034675512
19110,"20UQD",52.6951260531,-59.2280140718
19111,"20UQE",53.5916672066,-59.1485064495
19112,"20UQU",48.2070868394,-59.5693861238
19113,"20UQV",49.1052131586,-59.5078142755
19114,"20VLH",56.3272788335,-65.346778969
19115,"20VLJ",57.2250304861,-65.4035317695
19116,"20VLK",58.1226126758,-65.4637150375
19117,"20VLL",59.0194855154,-65.5275838406
19118,"20VLM",59.9167237892,-65.5955444331
19119,"20VLN",60.813786848,-65.667929923
19120,"20VLP",61.7101340231,-65.7451097024
19121,"20VLQ",62.6068381256,-65.8276480642
19122,"20VLR",63.5033571944,-65.9160358757
19123,"20VMH",56.3473524201,-63.7303856209
19124,"20VMJ",57.2457988925,-63.7480672663
19125,"20VMK",58.1441104819,-63.7668191454
19126,"20VML",59.0417498713,-63.7867210424
19127,"20VMM",59.9397961697,-63.8078999121
19128,"20VMN",60.8377121041,-63.8304600027
19129,"20VMP",61.7349607524,-63.854516961
19130,"20VMQ",62.6326208775,-63.8802473085
19131,"20VMR",63.5301555156,-63.9078048301
19132,"20VNH",56.3463236208,-62.1120362537
19133,"20VNJ",57.2447344648,-62.0905410125
19134,"20VNK",58.1430086487,-62.0677447967
19135,"20VNL",59.040608726,-62.043550637
19136,"20VNM",59.9386135837,-62.0178042195
19137,"20VNN",60.8364857724,-61.9903788415
19138,"20VNP",61.7336881803,-61.961133948
19139,"20VNQ",62.6312992617,-61.9298549912
19140,"20VNR",63.5287817948,-61.8963550687
19141,"20VPH",56.3241770187,-60.4948861153
19142,"20VPJ",57.2218213759,-60.4343140694
19143,"20VPK",58.1192909363,-60.3700814681
19144,"20VPL",59.0160454198,-60.3019162438
19145,"20VPM",59.9131589431,-60.2293850071
19146,"20VPN",60.8100903394,-60.152132478
19147,"20VPP",61.7062983624,-60.0697647023
19148,"20VPQ",62.6028549086,-59.9816797888
19149,"20VPR",63.499217249,-59.8873542881
19150,"20WMA",68.0149252665,-64.0807402822
19151,"20WMB",68.9117387005,-64.1244612651
19152,"20WMC",69.8078979874,-64.1721382936
19153,"20WMD",70.7044793379,-64.2243831354
19154,"20WME",71.6009447054,-64.2818314032
19155,"20WMS",64.4270279918,-63.9373624665
19156,"20WMT",65.3243165719,-63.9691747608
19157,"20WMU",66.2214843972,-64.0034768507
19158,"20WMV",67.1179947947,-64.0405374275
19159,"20WNA",68.013232022,-61.6861343523
19160,"20WNB",68.9099661835,-61.6329887757
19161,"20WNC",69.806039533,-61.5750352535
19162,"20WND",70.7025272406,-61.511530442
19163,"20WNE",71.5988901862,-61.4417021231
19164,"20WNS",64.425598818,-61.8604240054
19165,"20WNT",65.322828157,-61.821752446
19166,"20WNU",66.2199325585,-61.7800546392
19167,"20WNV",67.1163748999,-61.7350040735
19168,"20WPA",67.9768011721,-59.2957933115
19169,"20WPB",68.8718327722,-59.146347189
19170,"20WPC",69.7660609287,-58.9834336828
